,project_slug,location,Category,launch_date,Creator_nb_projects,top_country,Staff_recommended,pledged_binary,avg_pledge,labels
1751,lap-top-sleeve-and-beverage-holder,us,Gadgets,2017-06-16 12:13:41,3.0,united states,False,1,82.23333333333333,6
1768,ledunia-the-wifi-enabled-iot-dev-board-made-in-ger,de,Technology,2017-04-14 10:00:38,1.0,germany,False,1,107.07801185114583,0
1778,arduino-project-board,us,Hardware,2011-05-08 17:07:48,3.0,united states,False,1,31.29932584269663,0
1784,ethical-style-journal-for-fashion-made-with-love,us,Web,2016-08-10 04:06:52,2.0,united states,False,0,67.06521739130434,1
1785,ezee-wrap-the-one-handed-tape-dispenser,gb,Gadgets,2018-08-02 20:08:03,2.0,united states,False,1,27.12847945447853,0
1806,heartbeats-radio-og-kultursite,dk,Web,2015-06-17 06:45:56,1.0,denmark,False,1,41.06351445,1
1819,whisper-node,au,Hardware,2016-03-14 21:25:21,1.0,united states,False,1,61.66535405695187,0
1821,aurore-erotica-updated,us,Web,2019-06-03 15:01:57,1.0,united states,False,1,49.890375,1
1833,voltus-mobile-power-expansion-for-your-macbook,us,Hardware,2015-05-19 16:31:04,1.0,united states,False,1,153.53131313131314,6
1841,arduino-16-channel-digital-power-shield,us,Hardware,2013-08-27 16:26:19,1.0,united states,False,1,41.41935483870968,0
1844,make-100-musiccloth-silhouette-portrait,us,Technology,2019-01-03 06:23:27,5.0,united states,False,1,69.5909090909091,0
1857,no-more-cold-hands-the-future-of-gaming-and-workst,dk,Hardware,2017-03-01 17:00:01,1.0,united states,False,1,79.04253537037906,0
1877,tekdaqc-robust-precise-data-acquisition-and-contro,us,Hardware,2013-05-06 21:56:18,2.0,united states,False,1,215.4361842105263,0
1883,gratitude-tipping-app,gb,Technology,2019-03-20 10:03:11,1.0,united kingdom,False,0,22.970283291999998,1
1884,controleo-an-arduino-compatible-controller,us,Hardware,2013-10-22 17:03:08,5.0,united states,False,1,63.81395348837209,0
1893,sex-ed-with-db-podcast-equipment,us,Sound,2017-07-05 15:43:34,1.0,united states,False,1,25.862068965517242,1
1899,vu-wireless-charger-free-positioning-wireless-char,us,Hardware,2013-05-28 19:00:45,4.0,united states,False,1,72.60770089285714,6
1913,femsplain-feminism-full-time,us,Web,2015-02-02 14:00:18,1.0,united states,False,1,39.24103846153846,1
1914,mcchi-lock,us,Hardware,2014-10-23 06:14:12,3.0,united states,False,1,100.30864197530865,6
1916,the-arduino-compatible-rfid-reader-module-with-eep,ca,DIY Electronics,2017-11-16 23:41:35,31.0,united states,False,1,78.22809956,0
1918,safe-tub-faucet,us,Hardware,2017-03-18 06:38:23,1.0,united states,False,0,62.69230769230769,6
1924,refresherboxx-cleans-and-dries-your-shoes-and-shir,de,Hardware,2018-05-23 12:00:14,1.0,germany,False,0,769.4022731463793,6
1928,snrpress-news-and-entertainment-from-an-urban-pers,us,Web,2017-08-14 16:55:46,2.0,united states,False,0,363.2142857142857,1
1930,ultimate-macbook-case-protect-from-drops-and-accid,us,Hardware,2016-10-12 23:03:28,3.0,united states,False,0,31.645833333333332,6
1943,maori-mbt-awareness-centre,nz,Web,2017-08-19 20:13:55,1.0,united states,False,0,93.16949246,1
1962,daze-magazine,ca,Web,2019-01-22 22:00:33,1.0,canada,False,1,31.58031776018614,1
1965,hubserialixed-usb-hub-uart-for-pi-zero-w,us,Technology,2017-11-22 15:00:31,10.0,united states,False,1,24.404255319148938,0
1970,pyyros-the-ultimate-survival-flashlight-multi-tool,ca,Gadgets,2019-02-19 17:03:46,1.0,united states,False,1,88.98303726661906,6
1977,interconnect-shield-for-arduino,us,Hardware,2013-09-08 16:51:18,1.0,united states,False,1,57.638888888888886,0
1987,dune-case,us,Hardware,2016-02-01 15:06:42,1.0,united states,False,0,153.32688391038695,6
2002,the-true-universal-charging-cable,us,Hardware,2019-05-28 18:02:30,1.0,united states,False,0,29.176470588235293,6
2011,onix-cable-by-tegic,cn,Gadgets,2019-02-14 02:35:23,3.0,united states,False,1,22.979866395077487,6
2018,the-smokey-generation-wildland-firefighting-storie,us,Web,2015-06-19 22:03:59,1.0,united states,False,1,204.5625,1
2024,the-bamboom-launch-project,us,Web,2017-05-12 06:12:14,1.0,united states,False,0,32.0,1
2026,wik-led-micro-usb-with-lifetime-warranty,us,Hardware,2016-01-17 14:46:04,4.0,united states,False,0,30.243055555555557,6
2048,support-a-100-people-funded-online-news-outlet-pha,us,Web,2016-05-08 06:03:39,4.0,united states,False,1,129.13916541353385,1
2051,breadboard-power-supply-33v-5v-adjustable-12v-21v,us,DIY Electronics,2018-02-05 22:40:22,4.0,united states,False,1,29.67426273458445,0
2059,nestling-all-in-one-power-adapter-and-hub-for-macb,hk,Technology,2018-12-04 13:16:04,1.0,united states,False,1,54.33191656566372,6
2076,allgo-an-accessibility-app-for-plus-size-people,us,Web,2018-03-20 11:18:45,1.0,united states,False,1,48.51187335092348,1
2079,apple-tv-remote-qi-wireless-charging-case,us,Hardware,2018-03-28 14:50:15,1.0,united states,False,0,56.07692307692308,6
2109,arduino-graphic-solution-shield,us,Hardware,2015-09-30 05:30:22,16.0,united states,False,1,51.89473684210526,0
2114,penna-gyro-presenter-with-red-laser-starting-as-lo,us,Gadgets,2018-11-28 14:00:06,2.0,united states,False,1,164.63987138263664,6
2127,mypurmist-2-personal-humidifier-and-air-purifier,us,Gadgets,2019-02-15 21:50:14,1.0,united states,False,1,96.34545454545454,6
2166,plugfones-liberate-20,us,Wearables,2017-07-17 15:00:01,2.0,united states,False,1,86.1441073512252,6
2205,news-and-analysis-hub-for-russia-and-the-former-ea,ua,Web,2018-05-21 14:14:00,1.0,united states,False,0,152.88888888888889,1
2207,beardsmash-combs,us,Hardware,2018-02-07 20:26:45,1.0,united states,False,0,24.90909090909091,6
2209,duinokit-tiny-attiny85-arduino-discovery-learning,us,Gadgets,2017-12-20 23:17:37,7.0,united states,False,1,87.11881188118812,0
2210,driving-wintech-a-road-trip-to-connect-women-in-te,ca,Technology,2017-05-23 16:02:44,1.0,canada,False,1,274.66516744827584,1
2218,garage-beacon-ibeacon-enabled-garage-door-opener,us,Hardware,2014-07-24 18:31:23,3.0,united states,False,1,67.26153846153846,6
2226,raspiado-the-usb-hub-that-fits-your-raspberry-pi,us,Hardware,2014-07-03 15:38:47,1.0,united states,False,1,47.526586620926246,0
2227,gesturer-arduino-compatible-gesture-sensing-module,us,Hardware,2014-02-28 17:42:50,4.0,united states,False,1,41.82507288629738,0
2228,international-policy-digest,us,Web,2014-10-21 17:35:59,1.0,united states,False,1,224.11111111111111,1
2254,new-media-by-vladimir-yakovlev,us,Web,2015-03-10 07:36:52,1.0,russia,False,1,98.01149425287356,1
2263,truglide-apex-fine-point-electronic-stylus-for-ipa,us,Hardware,2013-10-11 20:18:51,3.0,united states,False,1,59.22798058252427,6
2280,krimston-two-dual-sim-case-for-iphone,us,Hardware,2016-03-23 13:55:11,1.0,lebanon,False,1,261.7450495049505,6
2285,violin-training-aid-left-hand,us,Gadgets,2018-07-20 21:13:44,1.0,united states,False,1,26.7,6
2290,rugged-off-road-all-terrain-any-weather-heated-jac,us,Wearables,2017-11-14 09:16:29,7.0,united states,False,1,241.89313485113837,0
2292,elab-peers-ebot-arm,us,Robots,2017-06-03 02:39:05,1.0,united states,False,1,68.86585365853658,0
2293,bolthub-worlds-first-invisible-usb-c-hub-for-ipad-pro,us,Gadgets,2019-05-29 18:04:20,2.0,united states,False,1,63.57317341040462,6
2296,glowtie-making-the-bowtie-cool-again,us,Wearables,2019-02-20 13:00:52,1.0,united states,False,1,51.02173913043478,6
2298,the-arduino-coin-processor-set-with-optional-magne,ca,DIY Electronics,2017-08-15 16:05:36,31.0,united states,False,1,77.24923976444444,0
2309,goon-box-defcon-26-indie-badge,us,DIY Electronics,2018-04-09 17:47:42,1.0,united states,False,1,38.89029535864979,0
2316,the-hide-drive-adhesive-pocket-for-your-laptop,au,Technology,2019-04-03 10:32:00,1.0,united states,False,1,51.058341471695236,6
2320,ziji-gar-summer-outdoor-youth-retreat,fr,Space Exploration,2017-05-10 08:17:22,1.0,netherlands,False,1,54.05400463416667,1
2361,immigrant-host-families-to-create-living-museums-n,us,Web,2015-02-12 07:51:32,3.0,united states,False,1,291.31404958677683,1
2368,pixelplane-modular-rgb-led-tiles,us,Hardware,2014-10-16 17:47:52,1.0,united states,False,1,196.52325581395348,0
2376,the-purple-politics-project,us,Web,2015-04-30 16:03:04,1.0,united states,False,1,185.55555555555554,1
2380,arduino-as-isp-shield-supports-atmega328-1284-atti,gb,Hardware,2014-04-21 10:11:05,3.0,united states,False,1,36.46989862011236,0
2384,udoq-unify-your-docking,de,Hardware,2016-09-12 15:46:09,1.0,germany,False,1,113.07577806447203,6
2405,c-stand-smart-electroluminescent-cable-0,ca,Gadgets,2019-04-16 12:10:58,2.0,united states,False,1,26.356681748955033,6
2407,evergreen-girls-support-women-in-the-outdoors,us,Web,2017-11-30 13:05:24,1.0,united states,False,1,49.56896551724138,1
2420,zero-bz1-arduino-compatible-with-sd-and-lipo-charg,us,DIY Electronics,2018-11-27 09:18:48,4.0,united states,False,1,38.03292181069959,0
2422,shark-tooth-drywall-clips,us,Hardware,2017-12-05 03:51:08,2.0,united states,False,0,31.38888888888889,6
2425,devduino-the-best-way-to-learn-and-explore-arduino,fr,DIY Electronics,2017-11-01 12:49:22,1.0,france,False,1,80.51998698161094,0
2426,baseus-worlds-fastest-magnetic-usb-type-c-cable,hk,Gadgets,2017-06-06 16:18:19,1.0,united states,False,1,46.10365536508516,6
2450,the-every-day-calendar,us,Technology,2018-10-23 14:59:24,1.0,united states,False,1,257.4195618221258,0
2457,the-arduino-compatible-4x4-keypad-matrix-processor,ca,Hardware,2014-03-24 21:58:11,31.0,united states,False,1,57.85510437333333,0
2478,salsa-a-photobooth-built-to-make-you-money,us,Camera Equipment,2018-11-22 22:40:35,1.0,united states,False,1,2755.6825396825398,6
2481,rangers-case-reporting,gb,Web,2015-12-04 17:32:35,2.0,united kingdom,False,1,31.67077438878505,1
2483,the-anniversary-clock,us,Technology,2018-04-24 02:03:57,1.0,united states,False,1,211.8925925925926,6
2485,pan-borneo-road-trip,my,Web,2016-11-30 11:08:29,3.0,malaysia,False,1,48.84816664137931,1
2532,penna-retro-bluetooth-keyboard-starting-as-low-as,us,Hardware,2017-04-06 14:01:34,2.0,united states,False,1,151.36333231985407,6
2543,16-port-24-amps-per-port-usb-ipad-iphone-charging,us,Hardware,2015-11-03 13:57:06,2.0,united states,False,1,167.5068493150685,6
2550,isolated-usb-to-uart-converter-for-arduino-pro-min,it,DIY Electronics,2018-01-03 22:41:00,2.0,united states,False,1,25.383193656106197,0
2564,swivel,us,Gadgets,2019-06-25 14:29:45,1.0,united states,False,1,51.641390205371245,6
2590,nixie-clock-arduino-shield,gb,DIY Electronics,2018-04-03 17:55:39,9.0,united states,False,1,66.64541525791667,0
2607,e-paper-display-hat-for-the-raspberry-pi,gb,Hardware,2015-04-10 17:00:48,1.0,united kingdom,False,1,81.13683586912214,0
2618,the-bitter-student-llc,us,Web,2016-11-20 22:57:32,1.0,united states,False,1,62.65625,1
2647,jay-bakker-this-is-radio-cast,us,Web,2014-09-06 05:10:58,2.0,united states,False,1,91.35516129032257,1
2652,lamp-model-007,us,Hardware,2017-04-03 18:59:52,1.0,united states,False,1,143.975,6
2657,albora-geografia-de-la-esperanza-en-mexico,mx,Web,2018-11-12 16:52:25,1.0,mexico,False,1,110.62529786901905,1
2668,somewear-limitless-communication-built-for-adventu,us,Hardware,2018-04-02 09:49:08,1.0,united states,False,1,298.97808139534885,6
2670,boardx-the-open-source-miniature-motherboard-redem,us,Hardware,2011-12-21 02:08:30,2.0,united states,False,1,127.32038834951456,0
2675,audio-injector-zero-sound-card-for-the-raspberry-p,au,Sound,2017-06-01 23:56:22,7.0,united states,False,1,30.856547119012344,0
2682,cabinet-saver,us,Hardware,2016-06-16 14:51:36,1.0,united states,False,0,75.89473684210526,6
2684,servoshock-2-servo-control-with-the-ps4-controller,us,DIY Electronics,2018-01-15 06:25:06,2.0,united states,False,1,81.33783783783784,0
2694,motorpitx-motor-board-and-power-supply-for-a-raspb,gb,Hardware,2013-06-08 10:26:00,1.0,united kingdom,False,1,40.377241614950165,0
2697,send-me-to-cover-the-edwardian-ball-in-new-orleans,us,Web,2017-02-22 16:55:42,3.0,united states,False,1,28.4,1
2699,noise-and-silence-magazine,gb,Web,2015-10-14 18:09:33,1.0,united kingdom,False,1,34.668499702941176,1
2700,wanderly-an-online-network-for-travelers,us,Web,2016-05-20 18:55:44,1.0,united states,False,0,17.8,1
2704,umo-worlds-first-modular-10w-qi-wireless-charging,ca,Gadgets,2018-05-01 15:06:22,3.0,united states,False,1,65.85472070010834,6
2717,inkspire-an-online-publishing-platform-for-youth,ca,Web,2016-01-17 18:57:56,1.0,canada,False,1,40.583466843570626,1
2752,digirule-the-interactive-binary-ruler,au,Hardware,2015-10-16 16:37:13,8.0,germany,False,1,24.91692386175267,0
2763,saltwater-classroom-ocean-education-and-global-col,us,Apps,2019-04-30 14:51:55,1.0,united states,False,1,105.70588235294117,1
2766,pitraffic-traffic-light-add-on-shield-hat-for-rasp,gb,DIY Electronics,2017-07-19 14:52:10,9.0,united kingdom,False,1,157.1096028,0
2774,the-arduino-e-z-comms-shield-our-30th-kickstarter,ca,Technology,2019-01-10 20:44:54,31.0,united states,False,1,31.655885767356153,0
2782,monkey-kit-flexible-tablet-positioning-system,us,Hardware,2013-01-07 20:23:06,2.0,united states,False,1,99.73147256977863,6
2794,lumos-goes-dc-computer-controlled-led-holiday-ligh,us,Hardware,2012-07-30 22:17:38,1.0,united states,False,1,119.06666666666666,0
2802,the-curbing-cars-newsletter,us,Web,2017-02-14 15:03:31,2.0,united states,False,1,267.79661016949154,1
2810,smallest-and-cheapest-arduino-attiny85-programable,us,Hardware,2015-07-27 17:53:13,1.0,united states,False,1,37.31203272561404,0
2841,apah-the-alberta-political-accountability-hub,ca,Web,2019-03-15 18:59:19,1.0,canada,False,0,88.71371097178572,1
2856,apoya-viceversa-magazine-support-viceversa-magazin,us,Web,2016-10-24 09:08:26,1.0,united states,False,1,96.28289473684211,1
2862,dieselpunks-will-not-fall,us,Web,2014-09-12 18:16:47,1.0,united states,False,1,40.327999999999996,1
2863,gigi-hey-got-your-phone,us,Gadgets,2019-04-18 01:49:57,1.0,united states,False,0,25.942528735632184,6
2874,port-power-usb-at-the-same-time,us,Hardware,2014-02-22 17:36:25,1.0,united states,False,1,52.74550898203593,6
2887,civil-eats-food-policy-news-and-commentary-with-bi,us,Web,2013-09-18 13:10:59,1.0,united states,False,1,87.50390286209887,1
2901,pi-lite-white-bright-white-led-display-for-raspber,gb,Hardware,2013-06-13 21:35:25,3.0,united kingdom,False,1,45.84996502562368,0
2921,american-heritage-revitalize-the-leading-magazine,us,Web,2016-08-20 21:56:45,2.0,united states,False,0,37.8,1
2922,finesse-fitness-take-your-gym-with-you-anywhere-an,us,Hardware,2018-06-26 14:29:59,1.0,united states,False,1,321.8191489361702,6
2924,keep-stephen-whitty-reviewing-films-in-nj-for-njne,us,Web,2018-02-18 17:34:27,1.0,united states,False,1,55.60606060606061,1
2925,maxprologic-ultra-low-cost-fpga-development-board,us,DIY Electronics,2017-10-09 09:48:55,3.0,united states,False,1,74.00952380952381,0
2943,photic-hyper-fast-versatile-wireless-power-bank,hk,Gadgets,2018-10-16 08:36:00,1.0,united states,False,1,60.94296314333333,6
2946,the-rubies-project,us,Web,2015-05-05 16:53:27,1.0,united states,False,1,48.18181818181818,1
2959,venus-year-two,us,Web,2017-10-27 22:12:45,1.0,united states,False,1,25.0,1
2968,pixel-mini-the-tiny-arduino-compatible-smart-displ,us,DIY Electronics,2017-08-01 13:01:43,14.0,united states,False,1,68.44166666666666,0
2972,looper-nick-the-new-tech-luggage-backpack,us,Wearables,2019-02-26 06:17:05,2.0,south korea,False,1,186.6326530612245,6
2975,super-cable-worlds-toughest-new-lightning-charging-cable,jp,Gadgets,2019-05-31 15:05:01,2.0,united states,False,1,35.50894402178154,6
2979,megaio-ind-industrial-and-building-automation-for,us,DIY Electronics,2018-08-18 13:37:22,1.0,united states,False,1,106.34615384615384,0
3000,ps-1a-adjustable-miniature-switch-mode-dc-dc-power,us,Hardware,2016-10-18 04:14:37,1.0,united states,False,1,36.32642487046632,0
3004,k-sport-headphones-with-in-ear-personal-trainer,gb,Gadgets,2018-09-25 08:04:44,1.0,united states,False,1,29.983357596969697,6
3025,the-white-side,es,Web,2016-03-15 16:41:39,1.0,spain,False,1,42.92069770263158,1
3031,k2-tree-klimbers,nz,Gadgets,2018-10-24 07:14:28,1.0,united states,False,1,542.400409210732,6
3036,eaglesoc-development-kit-for-your-embedded-design,us,Hardware,2016-06-10 14:02:28,1.0,united states,False,0,99.6,0
3045,razergon-vr-simplicity-is-the-new-complexity,hk,Hardware,2017-10-03 13:57:57,1.0,united kingdom,False,0,219.26365866,6
3050,the-glassblock-a-web-magazine-of-pittsburgh,us,Web,2015-11-16 02:08:48,1.0,united states,False,1,57.936908517350155,1
3054,the-little-buddy-talker-arduino-compatible-speech,ca,DIY Electronics,2018-01-09 20:00:47,31.0,united states,False,1,23.934742805681818,0
3057,keeping-fingers-warm-all-winter-long-ravean-heated,us,Wearables,2018-02-05 14:53:42,7.0,united states,False,1,228.39609236234458,0
3067,the-most-affordable-11-in-1-usb-c-hub,us,Gadgets,2019-06-27 09:39:05,1.0,united states,False,0,29.630252100840337,6
3084,save-local-press,us,Web,2014-07-30 20:37:45,1.0,united states,False,1,45.1125,1
3122,the-breast-express,us,Apps,2017-07-18 00:01:44,1.0,united states,False,1,130.96587301587303,1
3123,brickpi-lego-bricks-with-a-raspberry-pi-brain,us,Hardware,2013-05-08 03:12:07,6.0,united states,False,1,74.93390129259694,0
3124,bit-and-grain-the-future-of-north-carolina-journal,us,Web,2015-11-19 19:51:58,1.0,united states,False,1,92.17272727272727,1
3128,titanhub-desktop-usb-c-universal-laptop-docking-station,us,Gadgets,2019-06-20 12:58:34,1.0,united states,False,1,92.38985868661679,6
3131,du-ino-the-ultimate-eurorack-arduino-shield,ca,Sound,2018-09-07 12:44:07,1.0,united states,False,1,252.53296110796964,0
3141,2018-de-ad-10-c5-electronic-badges,us,DIY Electronics,2018-06-19 14:55:19,1.0,united states,False,1,84.93650793650794,0
3143,stories-in-science,us,Web,2017-03-27 03:31:01,2.0,united states,False,1,46.142857142857146,1
3157,audiostorm-tone-lord-multi-mode-clean-boost-effect,gb,Sound,2017-09-19 10:07:43,1.0,united kingdom,False,1,71.28509485333333,0
3175,the-luma-bottle-a-self-cleaning-reusable-water-bot,us,Technology,2019-04-02 14:42:40,1.0,united states,False,1,81.11496744186046,6
3192,notepad-conf,us,Software,2014-08-26 21:02:30,1.0,united states,False,0,9.71875,1
3200,squeezers,us,Hardware,2015-12-07 17:21:28,1.0,united states,False,0,20.9375,6
3229,kitchen-appetite,us,Apps,2019-01-26 18:46:55,1.0,united states,False,1,363.5330188679245,1
3237,nupinion-the-smart-news-toolbox-for-digital-citize,gb,Web,2017-03-15 13:01:28,2.0,united kingdom,False,1,60.72912235270701,1
3239,soul-solar-scroll-the-ultimate-solar-charger,us,Gadgets,2018-07-18 14:47:52,1.0,united states,False,1,135.9932318104907,6
3247,schoolsquare-helping-kids-succeed,us,Apps,2017-11-13 23:36:39,1.0,united states,False,1,78.04878048780488,1
3252,two-girls-one-car,us,Web,2014-07-09 07:17:49,1.0,united states,False,1,20.136363636363637,1
3255,smartquad-4-port-96-amps-48w-travel-usb-charger,us,Hardware,2014-05-24 15:25:50,7.0,united states,False,1,35.997067448680355,6
3260,aromatrip-and-gopod-travel-companion-of-the-millen,us,Hardware,2018-05-29 16:00:03,1.0,united states,False,0,93.21621621621621,6
3268,mypi-industrial-strength-raspberry-pi-for-iot-proj,gb,Hardware,2016-06-08 15:50:27,1.0,united states,False,0,191.789777166,0
3269,disappearing-rio-grande-expedition,us,Web,2014-09-10 05:25:02,2.0,united states,False,1,50.58327380952381,1
3270,worlds-first-2-in-1-paddleboard-skateboard-hybrid,us,Technology,2019-04-29 12:58:03,1.0,united states,False,0,147.0,6
3272,herriseup-transforming-the-entrepreneurial-ecosyst,au,Web,2019-03-27 08:17:45,1.0,australia,False,0,164.552677923675,1
3281,side-by-side-news-student-run-non-partisan-news-ou,us,Web,2016-06-04 19:25:09,1.0,united states,False,1,57.142857142857146,1
3286,3000-ma-rugged-dual-usb-power-adapter-charger,us,Hardware,2013-11-18 22:20:03,5.0,united states,False,1,60.73015873015873,0
3291,songs-about-freedom-in-west-africa,ml,Web,2016-01-03 15:14:26,1.0,sweden,False,1,38.723926387096775,1
3296,linearflux-graphene-series-chargers,us,Gadgets,2018-05-25 19:47:24,3.0,united states,False,1,62.07105719237435,6
3304,sage-a-collective-for-creatives-of-color,us,Web,2018-10-09 21:16:47,1.0,united states,False,0,25.846153846153847,1
3311,qcharge-advanced-portable-apple-watch-charger,us,Wearables,2017-06-11 23:51:58,1.0,united states,False,1,52.59858323494687,6
3324,functional-sega-neptune-prototype,us,Hardware,2018-05-17 00:11:46,1.0,united states,False,0,1.5,6
3336,spark-headphones,us,Wearables,2017-05-02 18:01:32,1.0,united kingdom,False,1,177.96491228070175,6
3343,zeroborg-robotics-for-the-raspberry-pi-zero,gb,Hardware,2016-03-03 09:00:54,3.0,united kingdom,False,1,49.876814266588234,0
3349,arduino-compitable-quad-dc-motor-control-board,us,Hardware,2012-07-26 19:46:08,2.0,united states,False,1,61.23529411764706,0
3350,ardhat-raspberry-pi-gets-real,gb,Hardware,2015-04-09 08:54:34,1.0,united states,False,1,111.30215315155587,0
3351,esp8266-programmer,us,Hardware,2016-05-25 00:30:20,1.0,united states,False,1,55.967032967032964,0
3357,the-tiltyimu-a-family-of-user-friendly-robotics-co,us,Hardware,2013-06-27 00:00:49,1.0,united states,False,1,103.0,0
3358,the-pilot-remote-control-for-arduino-0,us,DIY Electronics,2019-03-06 01:08:43,2.0,united states,False,1,55.80952380952381,0
3364,raspio-inspiring-connect-rgb-led-shapes-sculpt-you,gb,Hardware,2017-03-02 08:51:01,8.0,united kingdom,False,1,59.25256520944828,0
3365,witech-it-network,se,Technology,2018-03-21 20:37:38,1.0,sweden,False,1,707.116740192,1
3369,program-o-tron-sd-card-based-standalone-avr-progra,gb,DIY Electronics,2018-03-29 21:06:18,1.0,united kingdom,False,1,45.18339290371324,0
3387,quickstarter-gpio-card-extended-not-new-but-differ,ch,DIY Electronics,2018-10-20 17:20:36,2.0,united states,False,1,16.966936789673913,0
3399,maddi,lu,Web,2018-08-15 09:46:19,1.0,luxembourg,False,1,171.330538536,1
3400,us3-drive-waterproof-drive-stylus-and-smartphone-s,us,Hardware,2013-08-01 10:00:17,2.0,united states,False,1,43.071803852889666,6
3413,spartixed-fpga-board-to-learn-verilog-vhdl,us,Hardware,2015-12-16 15:49:29,10.0,united states,False,0,42.63157894736842,0
3416,usb-power-adapter-charger,us,Hardware,2013-08-13 03:44:25,5.0,united states,False,1,50.846774193548384,0
3421,fishbit-your-aquarium-made-simple-beta-release,us,Hardware,2015-01-06 19:44:01,2.0,united states,False,1,64.18032786885246,6
3422,the-hub-2,gb,Web,2019-03-25 07:38:46,1.0,united kingdom,False,1,38.701453663461535,1
3424,fidget-spinner-usb,tw,Gadgets,2018-03-14 13:10:48,4.0,united states,False,1,24.787192295454545,6
3447,narratively,us,Web,2012-08-07 15:02:02,1.0,united states,False,1,67.00705735660848,1
3461,the-firefly-recover-your-lost-climbing-gear,us,Hardware,2017-10-26 13:36:50,1.0,united states,False,1,49.30294117647059,6
3462,apollo-penlight-project,es,Gadgets,2017-07-18 17:02:35,1.0,united states,False,1,132.70665877183248,6
3475,high-speed-laser-optical-sensor,us,Hardware,2013-05-21 21:41:35,4.0,united states,False,1,30.102941176470587,0
3487,mini-o-the-powerful-pocket-sized-speaker,us,Sound,2017-10-10 12:15:10,2.0,united states,False,1,79.85661375661375,6
3490,vector-cupholder-protect-your-laptop-and-your-lap,us,Hardware,2013-11-19 19:30:35,5.0,united states,False,1,38.85505016722408,6
